TradeID,Trade_Time,AccountID,Trader,Stock_Name,Stock_Ticker,Side,Quantity,Price
T00286,2026-01-06 10:11,acc0003,TRD3,Constellation Energy,CEG,BUY,766,136.04
T00287,2026-01-06 10:12,acc0002,TRD2,iShares Core S&P/TSX Capped Composite Index ETF,XIC,BUY,6383,30.23
T00288,2026-01-06 10:12,acc0016,TRD1,NVIDIA,NVDA,BUY,236,591.56
T00289,2026-01-06 10:12,acc0002,TRD2,Canadian Natural Resources,CNQ,BUY,3392,78.3
T00290,2026-01-06 10:12,acc0012,TRD1,Costco,COST,BUY,838,667.93
T00291,2026-01-06 10:12,acc0016,TRD1,NVIDIA,NVDA,BUY,371,591.32
T00292,2026-01-06 10:12,acc0020,TRD2,Canadian Pacific Kansas City,CP,BUY,3725,92.66
T00293,2026-01-06 10:12,acc0018,TRD2,SPDR Gold Shares,GLD,BUY,198,186.68
T00294,2026-01-06 10:12,acc0012,TRD1,Royal Bank of Canada,RY,BUY,787,131.97
T00295,2026-01-06 10:12,acc0011,TRD1,Bank of Nova Scotia,BNS,SELL,3060,65.38
T00296,2026-01-06 10:12,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,2964,65.26
T00297,2026-01-06 10:12,acc0011,TRD1,Microsoft,MSFT,BUY,1771,415.85
T00298,2026-01-06 10:12,acc0009,TRD9,Tilray Brands,TLRY,BUY,7344,2.13
T00299,2026-01-06 10:12,acc0013,TRD10,Canadian National Railway,CNR,BUY,234,163.31
T00300,2026-01-06 10:12,acc0008,TRD8,Advanced Micro Devices,AMD,SELL,133,147.4
T00301,2026-01-06 10:12,acc0012,TRD1,Costco,COST,BUY,159,668.22
T00302,2026-01-06 10:12,acc0012,TRD1,Royal Bank of Canada,RY,BUY,941,131.99
T00303,2026-01-06 10:12,acc0006,TRD10,B2Gold,BTO,BUY,35323,3.72
T00304,2026-01-06 10:13,acc0002,TRD2,Toronto-Dominion Bank,TD,BUY,2710,85.08
T00305,2026-01-06 10:13,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1801,44.83
T00306,2026-01-06 10:13,acc0001,TRD1,Apple,AAPL,BUY,1025,190.19
T00307,2026-01-06 10:13,acc0004,TRD4,TELUS,T,BUY,3008,22.33
T00308,2026-01-06 10:13,acc0011,TRD1,Microsoft,MSFT,BUY,512,415.51
T00309,2026-01-06 10:13,acc0011,TRD1,Bank of Nova Scotia,BNS,BUY,1871,65.53
T00310,2026-01-06 10:13,acc0014,TRD2,Shopify,SHOP,BUY,1617,99.05
T00311,2026-01-06 10:13,acc0012,TRD1,Costco,COST,SELL,247,668.24
T00312,2026-01-06 10:13,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,1163,44.75
T00313,2026-01-06 10:13,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,859,187.03
T00314,2026-01-06 10:13,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,853,187.05
T00315,2026-01-06 10:13,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1207,44.81
T00316,2026-01-06 10:13,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,BUY,9513,31.82
T00317,2026-01-06 10:14,acc0017,TRD1,Bank of Montreal,BMO,BUY,1841,120.27
T00318,2026-01-06 10:14,acc0014,TRD4,Kraft Heinz,KHC,SELL,1233,35.26
T00319,2026-01-06 10:14,acc0010,TRD5,Nano Dimension,NNDM,SELL,9792,2.47
T00320,2026-01-06 10:14,acc0012,TRD1,Costco,COST,BUY,131,669.41
T00321,2026-01-06 10:14,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,6033,31.83
T00322,2026-01-06 10:14,acc0006,TRD6,B2Gold,BTO,BUY,23432,3.75
T00323,2026-01-06 10:14,acc0018,TRD10,Exxon Mobil,XOM,BUY,129,112
T00324,2026-01-06 10:14,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,481,187.08
T00325,2026-01-06 10:14,acc0012,TRD2,Royal Bank of Canada,RY,BUY,182,131.9
T00326,2026-01-06 10:14,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,BUY,507,472.13
T00327,2026-01-06 10:14,acc0012,TRD1,Costco,COST,BUY,126,669.96
T00328,2026-01-06 10:14,acc0014,TRD2,Shopify,SHOP,BUY,1189,99.28
T00329,2026-01-06 10:14,acc0013,TRD10,Canadian National Railway,CNR,BUY,149,163.56
T00330,2026-01-06 10:14,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,1574,65.32
T00331,2026-01-06 10:14,acc0008,TRD8,Advanced Micro Devices,AMD,BUY,215,151.6
T00332,2026-01-06 10:14,acc0018,TRD1,Exxon Mobil,XOM,BUY,1016,112.08
T00333,2026-01-06 10:15,acc0004,TRD4,TELUS,T,BUY,8516,22.3
T00334,2026-01-06 10:15,acc0003,TRD3,BlackBerry,BB,BUY,8918,4.52
T00335,2026-01-06 10:15,acc0016,TRD1,NVIDIA,NVDA,BUY,420,591.5
T00336,2026-01-06 10:15,acc0011,TRD1,Bank of Nova Scotia,BNS,BUY,2256,65.44
T00337,2026-01-06 10:15,acc0012,TRD1,Royal Bank of Canada,RY,BUY,785,131.35
T00338,2026-01-06 10:15,acc0003,TRD3,Ford Motor,FORD,BUY,5701,13.06
T00339,2026-01-06 10:15,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,507,186.95
T00340,2026-01-06 10:15,acc0019,TRD3,Home Depot,HD,BUY,1511,356.72
T00341,2026-01-06 10:15,acc0013,TRD10,BCE,BCE,BUY,734,55.91
T00342,2026-01-06 10:15,acc0009,TRD9,Tilray Brands,TLRY,BUY,8743,2.15
T00343,2026-01-06 10:15,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,2448,65.21
T00344,2026-01-06 10:15,acc0003,TRD3,Constellation Energy,CEG,SELL,736,136.19
T00345,2026-01-06 10:15,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,18938,44.57
T00346,2026-01-06 10:16,acc0005,TRD6,Tesla,TSLA,BUY,563,231.48
T00347,2026-01-06 10:16,acc0012,TRD2,Costco,COST,BUY,37,673.72
T00348,2026-01-06 10:16,acc0004,TRD4,JPMorgan Chase,JPM,BUY,682,178.22
T00349,2026-01-06 10:16,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,3043,65.18
T00350,2026-01-06 10:16,acc0004,TRD4,Air Canada,AC,BUY,6103,17.11
T00351,2026-01-06 10:16,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,14960,65.14
T00352,2026-01-06 10:16,acc0003,TRD3,BlackBerry,BB,BUY,11191,4.53
T00353,2026-01-06 10:16,acc0018,TRD1,Exxon Mobil,XOM,SELL,574,111.71
T00354,2026-01-06 10:16,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1924,44.42
T00355,2026-01-06 10:16,acc0002,TRD2,Canadian Natural Resources,CNQ,BUY,2186,78
T00356,2026-01-06 10:16,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,2911,44.3
T00357,2026-01-06 10:16,acc0017,TRD1,Google,GOOG,BUY,1257,152.83
T00358,2026-01-06 10:16,acc0003,TRD3,Constellation Energy,CEG,BUY,671,136.43
T00359,2026-01-06 10:16,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,455,186.45
T00360,2026-01-06 10:17,acc0016,TRD1,NVIDIA,NVDA,SELL,280,592.47
T00361,2026-01-06 10:17,acc0009,TRD9,Tilray Brands,TLRY,BUY,121356,2.12
T00362,2026-01-06 10:17,acc0012,TRD1,Amazon,AMZN,SELL,344,170.18
T00363,2026-01-06 10:17,acc0014,TRD4,Kraft Heinz,KHC,BUY,595,35.3
T00364,2026-01-06 10:17,acc0012,TRD2,Royal Bank of Canada,RY,BUY,444,131.84
T00365,2026-01-06 10:17,acc0001,TRD1,Apple,AAPL,BUY,1063,190.59
T00366,2026-01-06 10:17,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,5325,65.26
T00367,2026-01-06 10:17,acc0020,TRD2,Canadian Pacific Kansas City,CP,BUY,2675,93.01
T00368,2026-01-06 10:17,acc0010,TRD6,Nano Dimension,NNDM,BUY,24131,2.48
T00369,2026-01-06 10:17,acc0012,TRD1,Amazon,AMZN,SELL,747,170.2
T00370,2026-01-06 10:17,acc0010,TRD10,Nano Dimension,NNDM,BUY,20634,2.48
T00371,2026-01-06 10:17,acc0016,TRD1,NVIDIA,NVDA,SELL,1401,592.17
T00372,2026-01-06 10:18,acc0007,TRD9,Suncor Energy,SU,BUY,822,38.3
T00373,2026-01-06 10:18,acc0011,TRD1,Microsoft,MSFT,BUY,500,415.57
T00374,2026-01-06 10:18,acc0001,TRD1,Apple,AAPL,BUY,689,191.2
T00375,2026-01-06 10:18,acc0018,TRD1,Exxon Mobil,XOM,BUY,970,111.39
T00376,2026-01-06 10:18,acc0012,TRD1,Royal Bank of Canada,RY,BUY,1028,132.02
T00377,2026-01-06 10:18,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,575,185.67
T00378,2026-01-06 10:18,acc0001,TRD1,Apple,AAPL,BUY,1287,190.99
T00379,2026-01-06 10:18,acc0011,TRD1,Bank of Nova Scotia,BNS,BUY,1661,65.67
T00380,2026-01-06 10:18,acc0020,TRD4,Canadian Pacific Kansas City,CP,BUY,962,92.63
T00381,2026-01-06 10:18,acc0012,TRD2,Royal Bank of Canada,RY,BUY,463,131.97
T00382,2026-01-06 10:18,acc0004,TRD4,JPMorgan Chase,JPM,BUY,869,178.13
T00383,2026-01-06 10:18,acc0013,TRD10,Brookfield Asset Management,BAM,BUY,402,44.85
T00384,2026-01-06 10:18,acc0005,TRD5,Meta Platforms,META,BUY,283,358.95
T00385,2026-01-06 10:18,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,3200,44.88
T00386,2026-01-06 10:18,acc0005,TRD5,Tesla,TSLA,BUY,448,229.29
T00387,2026-01-06 10:19,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,350,185.78
T00388,2026-01-06 10:19,acc0004,TRD10,Air Canada,AC,BUY,2466,17.15
T00389,2026-01-06 10:19,acc0004,TRD4,TELUS,T,BUY,12564,22.42
T00390,2026-01-06 10:19,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,BUY,449,474.72
T00391,2026-01-06 10:19,acc0007,TRD10,Enbridge,ENB,BUY,2614,47.22
T00392,2026-01-06 10:19,acc0020,TRD10,Warner Bros. Discovery,WBD,BUY,4546,11.1
T00393,2026-01-06 10:19,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,17338,45.15
T00394,2026-01-06 10:19,acc0012,TRD1,Amazon,AMZN,BUY,619,170.46
T00395,2026-01-06 10:19,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,512,185.84
T00396,2026-01-06 10:19,acc0005,TRD10,Tesla,TSLA,BUY,420,229.42
T00397,2026-01-06 10:19,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,435,185.78
T00398,2026-01-06 10:19,acc0002,TRD10,iShares Core S&P/TSX Capped Composite Index ETF,XIC,BUY,1084,30.2
T00399,2026-01-06 10:19,acc0012,TRD2,Royal Bank of Canada,RY,BUY,283,131.91
T00400,2026-01-06 10:19,acc0011,TRD1,Microsoft,MSFT,BUY,549,414.07
T00401,2026-01-06 10:19,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,6155,65.19
T00402,2026-01-06 10:20,acc0012,TRD1,Costco,COST,BUY,161,681.44
T00403,2026-01-06 10:20,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,5438,31.94
T00404,2026-01-06 10:20,acc0008,TRD8,Advanced Micro Devices,AMD,BUY,117,149.33
T00405,2026-01-06 10:20,acc0002,TRD2,iShares Core S&P/TSX Capped Composite Index ETF,XIC,BUY,4669,30.28
T00406,2026-01-06 10:20,acc0003,TRD3,Constellation Energy,CEG,BUY,565,137.31
T00407,2026-01-06 10:20,acc0009,TRD9,Tilray Brands,TLRY,BUY,117509,2.15
T00408,2026-01-06 10:20,acc0009,TRD9,Canopy Growth,CGC,BUY,5333,6.53
T00409,2026-01-06 10:20,acc0017,TRD10,Bank of Montreal,BMO,BUY,103,120.87
T00410,2026-01-06 10:20,acc0014,TRD4,Kraft Heinz,KHC,SELL,1539,35.39
T00411,2026-01-06 10:20,acc0017,TRD1,Bank of Montreal,BMO,BUY,1374,120.81
T00412,2026-01-06 10:20,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1652,45.31
T00413,2026-01-06 10:20,acc0016,TRD1,Invesco QQQ Trust,QQQ,BUY,271,415.31
T00414,2026-01-06 10:20,acc0003,TRD3,BlackBerry,BB,BUY,9443,4.62
T00415,2026-01-06 10:20,acc0012,TRD1,Costco,COST,SELL,318,682.3
T00416,2026-01-06 10:20,acc0018,TRD1,Exxon Mobil,XOM,BUY,1156,111.44
T00417,2026-01-06 10:21,acc0014,TRD4,Kraft Heinz,KHC,BUY,1215,35.51
T00418,2026-01-06 10:21,acc0018,TRD2,SPDR Gold Shares,GLD,BUY,280,185.55
T00419,2026-01-06 10:21,acc0009,TRD9,Canopy Growth,CGC,BUY,1381,6.58
T00420,2026-01-06 10:21,acc0014,TRD4,Shopify,SHOP,BUY,507,99.63
T00421,2026-01-06 10:21,acc0009,TRD9,Tilray Brands,TLRY,BUY,5246,2.14
T00422,2026-01-06 10:21,acc0011,TRD1,Microsoft,MSFT,BUY,350,413.95
T00423,2026-01-06 10:21,acc0012,TRD2,Costco,COST,BUY,56,680.18
T00424,2026-01-06 10:21,acc0006,TRD10,TC Energy,TRP,BUY,1757,39.14
T00425,2026-01-06 10:21,acc0017,TRD1,Bank of Montreal,BMO,BUY,2028,120.85
T00426,2026-01-06 10:21,acc0004,TRD4,JPMorgan Chase,JPM,SELL,712,178.56
T00427,2026-01-06 10:21,acc0009,TRD7,Canopy Growth,CGC,BUY,1976,6.73
T00428,2026-01-06 10:21,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,BUY,4826,31.97
T00429,2026-01-06 10:21,acc0018,TRD2,Exxon Mobil,XOM,BUY,222,111.28
T00430,2026-01-06 10:21,acc0014,TRD2,Kraft Heinz,KHC,BUY,2780,35.54
T00431,2026-01-06 10:21,acc0012,TRD1,Costco,COST,SELL,185,679.28
T00432,2026-01-06 10:21,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1145,45.27
T00433,2026-01-06 10:21,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,2264,45.34
T00434,2026-01-06 10:21,acc0012,TRD1,Amazon,AMZN,BUY,640,170.13
T00435,2026-01-06 10:21,acc0016,TRD1,Invesco QQQ Trust,QQQ,BUY,469,416.45
T00436,2026-01-06 10:21,acc0008,TRD8,Palantir,PLTR,BUY,1067,17.61
T00437,2026-01-06 10:21,acc0017,TRD1,Google,GOOG,BUY,4678,152.47
T00438,2026-01-06 10:21,acc0012,TRD1,Amazon,AMZN,BUY,995,170.23
T00439,2026-01-06 10:21,acc0002,TRD2,Toronto-Dominion Bank,TD,BUY,13858,84.33
T00440,2026-01-06 10:22,acc0012,TRD1,Costco,COST,SELL,859,679.16
T00441,2026-01-06 10:22,acc0008,TRD8,Palantir,PLTR,BUY,1084,17.77
T00442,2026-01-06 10:22,acc0001,TRD1,Apple,AAPL,SELL,5547,190.46
T00443,2026-01-06 10:22,acc0004,TRD10,Air Canada,AC,BUY,3847,17.21
T00444,2026-01-06 10:22,acc0010,TRD7,Nano Dimension,NNDM,BUY,8044,2.56
T00445,2026-01-06 10:22,acc0003,TRD3,BlackBerry,BB,BUY,15388,4.63
T00446,2026-01-06 10:22,acc0012,TRD10,Amazon,AMZN,BUY,31,169.51
T00447,2026-01-06 10:23,acc0014,TRD4,Kraft Heinz,KHC,SELL,769,35.32
T00448,2026-01-06 10:23,acc0001,TRD1,Apple,AAPL,BUY,733,190.67
T00449,2026-01-06 10:23,acc0017,TRD10,Google,GOOG,BUY,65,152.51
T00450,2026-01-06 10:23,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,4940,65.01
T00451,2026-01-06 10:23,acc0018,TRD2,SPDR Gold Shares,GLD,BUY,159,185.63
T00452,2026-01-06 10:23,acc0003,TRD3,Constellation Energy,CEG,BUY,815,137.29
T00453,2026-01-06 10:23,acc0014,TRD4,Kraft Heinz,KHC,BUY,542,35.33
T00454,2026-01-06 10:23,acc0018,TRD1,Exxon Mobil,XOM,SELL,448,111.33
T00455,2026-01-06 10:23,acc0014,TRD4,Kraft Heinz,KHC,BUY,1198,35.36
T00456,2026-01-06 10:23,acc0003,TRD3,Ford Motor,FORD,SELL,79109,13.2
T00457,2026-01-06 10:23,acc0014,TRD2,Shopify,SHOP,BUY,621,99.78
T00458,2026-01-06 10:23,acc0001,TRD1,Apple,AAPL,BUY,1210,190.72
T00459,2026-01-06 10:23,acc0012,TRD1,Amazon,AMZN,SELL,878,169.59
T00460,2026-01-06 10:23,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,6112,65.05
T00461,2026-01-06 10:24,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,BUY,815,475.44
T00462,2026-01-06 10:24,acc0016,TRD1,NVIDIA,NVDA,SELL,318,591.69
T00463,2026-01-06 10:24,acc0012,TRD1,Costco,COST,BUY,650,678.56
T00464,2026-01-06 10:24,acc0011,TRD1,Microsoft,MSFT,BUY,409,415.2
T00465,2026-01-06 10:24,acc0009,TRD10,Tilray Brands,TLRY,BUY,31476,2.13
T00466,2026-01-06 10:24,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1871,45.29
T00467,2026-01-06 10:24,acc0018,TRD2,SPDR Gold Shares,GLD,BUY,247,185.65
T00468,2026-01-06 10:24,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,3812,65.31
T00469,2026-01-06 10:24,acc0015,TRD10,Canadian Imperial Bank of Commerce,CM,BUY,2186,65.29
T00470,2026-01-06 10:24,acc0001,TRD1,Apple,AAPL,BUY,4991,190.81
T00471,2026-01-06 10:24,acc0020,TRD4,Warner Bros. Discovery,WBD,BUY,8463,11.19
T00472,2026-01-06 10:24,acc0003,TRD3,Ford Motor,FORD,SELL,71187,13.17
T00473,2026-01-06 10:24,acc0018,TRD1,Exxon Mobil,XOM,SELL,1590,110.81
T00474,2026-01-06 10:24,acc0003,TRD3,Ford Motor,FORD,BUY,9530,13.18
T00475,2026-01-06 10:24,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,458,185.59
T00476,2026-01-06 10:24,acc0006,TRD8,B2Gold,BTO,SELL,7519,3.81
T00477,2026-01-06 10:24,acc0006,TRD6,TC Energy,TRP,BUY,1617,39.31
T00478,2026-01-06 10:25,acc0017,TRD1,Google,GOOG,BUY,747,152.88
T00479,2026-01-06 10:25,acc0018,TRD2,Exxon Mobil,XOM,BUY,283,110.72
T00480,2026-01-06 10:25,acc0001,TRD1,Apple,AAPL,BUY,1394,191.58
T00481,2026-01-06 10:25,acc0004,TRD4,TELUS,T,SELL,3646,22.47
T00482,2026-01-06 10:25,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,SELL,630,475.51
T00483,2026-01-06 10:25,acc0013,TRD3,Canadian National Railway,CNR,BUY,1278,162.8
T00484,2026-01-06 10:25,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,467,185.48
T00485,2026-01-06 10:25,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,14645,45.31
T00486,2026-01-06 10:25,acc0002,TRD2,iShares Core S&P/TSX Capped Composite Index ETF,XIC,BUY,7510,30.37
T00487,2026-01-06 10:26,acc0012,TRD1,Costco,COST,BUY,803,679.95
T00488,2026-01-06 10:26,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,SELL,292,476.4
T00489,2026-01-06 10:26,acc0002,TRD2,Toronto-Dominion Bank,TD,BUY,2168,84.52
T00490,2026-01-06 10:26,acc0016,TRD1,NVIDIA,NVDA,BUY,392,591.99
T00491,2026-01-06 10:26,acc0018,TRD1,Exxon Mobil,XOM,BUY,706,110.21
T00492,2026-01-06 10:26,acc0014,TRD2,Kraft Heinz,KHC,SELL,3296,35.45
T00493,2026-01-06 10:26,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,SELL,437,476.86
T00494,2026-01-06 10:26,acc0005,TRD6,Tesla,TSLA,BUY,322,226.73
T00495,2026-01-06 10:26,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,SELL,2210,476.67
T00496,2026-01-06 10:26,acc0003,TRD3,Constellation Energy,CEG,BUY,1208,138.06
T00497,2026-01-06 10:26,acc0016,TRD1,NVIDIA,NVDA,BUY,553,592.32
T00498,2026-01-06 10:27,acc0001,TRD1,Apple,AAPL,BUY,1277,191.11
T00499,2026-01-06 10:27,acc0014,TRD2,Kraft Heinz,KHC,BUY,2859,35.45
T00500,2026-01-06 10:27,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,BUY,247,477.35
T00501,2026-01-06 10:27,acc0019,TRD3,Home Depot,HD,BUY,579,353.97
T00502,2026-01-06 10:27,acc0011,TRD1,Microsoft,MSFT,SELL,395,417.77
T00503,2026-01-06 10:27,acc0016,TRD1,NVIDIA,NVDA,BUY,390,594.07
T00504,2026-01-06 10:27,acc0012,TRD10,Royal Bank of Canada,RY,SELL,51,131.59
T00505,2026-01-06 10:27,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,586,184.84
T00506,2026-01-06 10:27,acc0020,TRD2,Canadian Pacific Kansas City,CP,BUY,2186,91.76
T00507,2026-01-06 10:27,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,5097,65.4
T00508,2026-01-06 10:27,acc0003,TRD7,BlackBerry,BB,BUY,2098,4.77
T00509,2026-01-06 10:27,acc0009,TRD9,Tilray Brands,TLRY,SELL,5596,2.15
T00510,2026-01-06 10:27,acc0016,TRD1,NVIDIA,NVDA,SELL,385,593.44
T00511,2026-01-06 10:28,acc0017,TRD1,Bank of Montreal,BMO,SELL,5755,120.71
T00512,2026-01-06 10:28,acc0017,TRD1,Bank of Montreal,BMO,SELL,1114,120.67
T00513,2026-01-06 10:28,acc0015,TRD10,Canadian Imperial Bank of Commerce,CM,SELL,210,65.33
T00514,2026-01-06 10:28,acc0011,TRD1,Bank of Nova Scotia,BNS,BUY,2203,64.87
T00515,2026-01-06 10:28,acc0008,TRD9,Advanced Micro Devices,AMD,BUY,119,148.51
T00516,2026-01-06 10:28,acc0011,TRD1,Microsoft,MSFT,BUY,376,418.09
T00517,2026-01-06 10:29,acc0016,TRD1,NVIDIA,NVDA,BUY,327,593.74
T00518,2026-01-06 10:29,acc0002,TRD2,Canadian Natural Resources,CNQ,BUY,2299,78.57
T00519,2026-01-06 10:29,acc0012,TRD2,Amazon,AMZN,BUY,374,168.66
T00520,2026-01-06 10:29,acc0017,TRD1,Google,GOOG,BUY,1957,153.01
T00521,2026-01-06 10:29,acc0016,TRD1,NVIDIA,NVDA,BUY,330,593.86
T00522,2026-01-06 10:29,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,432,184.61
T00523,2026-01-06 10:29,acc0005,TRD5,Tesla,TSLA,BUY,224,228.06
T00524,2026-01-06 10:29,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,2046,45.38
T00525,2026-01-06 10:29,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,2303,184.52
T00526,2026-01-06 10:29,acc0001,TRD1,Apple,AAPL,BUY,764,190.73
T00527,2026-01-06 10:29,acc0012,TRD1,Amazon,AMZN,BUY,860,168.74
T00528,2026-01-06 10:29,acc0017,TRD1,Google,GOOG,BUY,1441,152.92
T00529,2026-01-06 10:29,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,2518,65.42
T00530,2026-01-06 10:29,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,2894,65.42
T00531,2026-01-06 10:29,acc0012,TRD10,Royal Bank of Canada,RY,SELL,75,131.59
T00532,2026-01-06 10:29,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1626,45.45
T00533,2026-01-06 10:29,acc0016,TRD1,Invesco QQQ Trust,QQQ,SELL,532,416.97
T00534,2026-01-06 10:29,acc0019,TRD3,Home Depot,HD,BUY,670,354.25
T00535,2026-01-06 10:29,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,7554,31.91
T00536,2026-01-06 10:29,acc0012,TRD2,Amazon,AMZN,BUY,219,168.69
T00537,2026-01-06 10:30,acc0002,TRD2,Toronto-Dominion Bank,TD,BUY,1495,84.77
T00538,2026-01-06 10:30,acc0005,TRD6,Tesla,TSLA,BUY,318,227
T00539,2026-01-06 10:30,acc0007,TRD8,Suncor Energy,SU,BUY,1600,38.67
T00540,2026-01-06 10:30,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,BUY,502,478.95
T00541,2026-01-06 10:30,acc0002,TRD10,iShares Core S&P/TSX Capped Composite Index ETF,XIC,BUY,953,30.39
T00542,2026-01-06 10:30,acc0002,TRD2,Toronto-Dominion Bank,TD,BUY,4188,84.69
T00543,2026-01-06 10:30,acc0006,TRD6,TC Energy,TRP,BUY,2536,39.16
T00544,2026-01-06 10:30,acc0004,TRD4,TELUS,T,BUY,5360,22.74
T00545,2026-01-06 10:30,acc0012,TRD2,Costco,COST,BUY,75,671.63
T00546,2026-01-06 10:31,acc0012,TRD2,Costco,COST,BUY,117,672.85
T00547,2026-01-06 10:31,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,2090,45.45
T00548,2026-01-06 10:31,acc0014,TRD2,Kraft Heinz,KHC,BUY,1233,35.43
T00549,2026-01-06 10:31,acc0008,TRD8,Advanced Micro Devices,AMD,BUY,131,149.61
T00550,2026-01-06 10:31,acc0002,TRD2,iShares Core S&P/TSX Capped Composite Index ETF,XIC,BUY,6680,30.39
T00551,2026-01-06 10:31,acc0003,TRD3,BlackBerry,BB,BUY,12415,4.69
T00552,2026-01-06 10:31,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,3803,31.99
T00553,2026-01-06 10:32,acc0017,TRD1,Bank of Montreal,BMO,BUY,696,120.37
T00554,2026-01-06 10:32,acc0004,TRD4,TELUS,T,SELL,3480,22.76
T00555,2026-01-06 10:32,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,2955,65.22
T00556,2026-01-06 10:32,acc0010,TRD7,Nano Dimension,NNDM,SELL,3847,2.5
T00557,2026-01-06 10:32,acc0019,TRD3,Home Depot,HD,BUY,684,353.94
T00558,2026-01-06 10:32,acc0004,TRD4,TELUS,T,BUY,4223,22.73
T00559,2026-01-06 10:32,acc0018,TRD2,SPDR Gold Shares,GLD,SELL,180,185.16
T00560,2026-01-06 10:32,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,BUY,332,476.4
T00561,2026-01-06 10:32,acc0012,TRD1,Amazon,AMZN,SELL,344,168.61
T00562,2026-01-06 10:32,acc0002,TRD2,Canadian Natural Resources,CNQ,BUY,3314,78.23
T00563,2026-01-06 10:32,acc0012,TRD1,Costco,COST,BUY,191,669.88
T00564,2026-01-06 10:32,acc0018,TRD2,SPDR Gold Shares,GLD,BUY,222,185.42
T00565,2026-01-06 10:32,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,1958,65.16
T00566,2026-01-06 10:32,acc0002,TRD2,iShares Core S&P/TSX Capped Composite Index ETF,XIC,SELL,3733,30.42
T00567,2026-01-06 10:32,acc0012,TRD1,Amazon,AMZN,BUY,988,168.91
T00568,2026-01-06 10:32,acc0016,TRD1,NVIDIA,NVDA,BUY,175,592.34
T00569,2026-01-06 10:32,acc0020,TRD2,Warner Bros. Discovery,WBD,BUY,25076,11.07
